;idx;tokens;sentiment
1047;1049;TalkTalk hires BAE Systems to investigate cyber attack;-0.11425682507583416
1048;1050;Valeant Said to Name New CEO With Pearson Still Hospitalized;0.015166835187057632
1049;1051;ITV to pursue takeover of Canada's Entertainment One: Bloomberg;0.2851365015166835
1050;1052;Barclays appoints JPMorgan's Paul Compton as new COO;-0.014155712841253788
1051;1053;Rio Approves $5.3 Billion Oyu Tolgoi Copper Mine Expansion;0.44994944388270974
1052;1054;Weir Group sees continued fall in orders from oil and gas business;-0.3862487360970677
1053;1055;New BG Group CEO Helge Lund Starts Earlier Than Expected;0.04347826086956521
1054;1056;BHP, Residents Brace as Cyclone Stan Nears Australian Coast;-0.1516683518705763
1055;1057;Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano;0.2871587462082912
1056;1058;"Barclays brands financier Amanda Staveley's $1bn claim as ""misconceived""";-0.480283114256825
1057;1059;GlaxoSmithKline rebound gathering pace, says outgoing CEO;0.211324570273003
1058;1060;AB InBev to sell more SAB assets as seeks EU deal approval;-0.07987866531850353
1059;1061;UK government cuts stake in Lloyds to below 11 percent;-0.18200202224469159
1060;1062;Morrisons store closures: 900 jobs to go as 11 branches are closed due to ...;-0.20222446916076844
1061;1063;BP chairman defends CEO Bob Dudley's pay increase;0.042467138523761376
1062;1064;Profits Fall 25% At Standard Chartered PLC: Should You Buy Or Sell?;-0.6562184024266936
1063;1065;SAB's Chairman Digs In With Board Divided on InBev Offer;0.016177957532861473
1064;1066;Aviva Fined $27 Million by U.K. Regulator Over Fee Failings;-0.6825075834175935
1065;1067;Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO;0.38928210313447925
1066;1068;Persimmon shares nudge higher as housebuilder sees strong 2014;0.3660262891809909
1067;1069;UPDATE 1-BG Group's record output limits oil price fallout;0.14762386248736095
1068;1070;Standard Life share price: Group gets approval to hike stake in India JV;0.339737108190091
1069;1071;Tesco Mobile is offering you cash back in exchange for looking at ads;0.11223458038422648
1070;1072;Wolseley profit up 18%, warns on revenue growth;0.4337714863498483
1071;1073;ITV share price: Group mulls takeover of Canada's Entertainment One;0.4671385237613751
1072;1074;Blueprint Receives FDA Nod To Proceed With Clinical Trials For 2 Drug ...;0.2588473205257836
1073;1075;SABMiller buys Meantime to quench thirst for craft beer;0.29929221435793735
1074;1076;Irish Said Chasing Standard Chartered, RBS as Brexit Vote Nears;0.10313447927199189
1075;1077;After Barclays and Bank of America, Citigroup has blockchain in sight;0.20020222446916075
1076;1078;US says HSBC must do more to improve compliance;-0.2537917087967644
1077;1079;Carnival Corporation and China Merchants Group Sign Memo of Understanding ...;0.1203235591506572
1078;1080;Staley to face challenges at Barclays;-0.2214357937310414
1079;1081;GSK aims to file up to 20 new drugs for approval by 2020;0.42669362992922144
1080;1082;British American Tobacco accused of bribing senior politicians to sabotage ...;-0.8028311425682507
1081;1083;BT finance director Tony Chanmugam to step down;-0.17189079878665317
1082;1084;AstraZeneca to cut costs but stays silent on M&A talk;0.1941354903943377
1083;1085;Buffett's Berkshire builds Deere stake, dumps Exxon;0.03134479271991911
1084;1086;Barclays Not Convinced by Gains in South African Stocks: Chart;-0.20222446916076844
1085;1087;5 Years After BP Spill: What's Changed in Offshore Drilling;-0.4732052578361981
1086;1088;AstraZeneca Explores Potential Deal With Acerta for Cancer Drug;0.37613751263902934
1087;1089;Tesco sells half of stake in ecommerce site Lazada to Alibaba for Ã‚Â£90m;0.3033367037411527
1088;1090;UK sells more of Lloyds bank stake, 12.5 billion pounds raised so far;-0.2659251769464105
1089;1091;Hargreaves Lansdown share price falls as costs mount - although pensions ...;-0.5197168857431749
1090;1092;Meggitt agrees to buy US aerospace component firm for $340 million;0.21840242669362994
1091;1093;TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan;0.3367037411526794
1092;1094;Bloomberg buys Barclays' benchmarking business;0.2780586450960566
1093;1095;Barclays, Deutsche Bank Fight to Lift Profit Just Got Harder;-0.23458038422649136
1094;1096;Royal Bank of Scotland chair hints Brexit turmoil will delay government sale;-0.3619817997977755
1095;1097;Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...;-0.2618806875631951
1096;1098;UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct;0.3953488372093023
1097;1099;Shire Sees Baxalta Deal Closing as Expected After New Rules;0.27704752275025274
1098;1100;AstraZeneca heart drug boosted by major clinical trial success;0.5783619817997978
1099;1101;Shire share price under pressure after $32bn Baxalta deal;-0.20020222446916075
1100;1102;UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers;0.5075834175935288
1101;1103;CompaniesGlencore's annual results beat forecasts;0.800808897876643
1102;1104;Warren Buffett's Berkshire Hathaway quarterly profit jumps almost one third;0.6744186046511628
1103;1105;Pfizer to cut 120 jobs with closure of Cambridge R&D centre;-0.46107178968655205
1104;1106;Sainsbury's says to outperform rivals in tough market;0.5419615773508595
1105;1107;Centrica share price: British Gas under fire despite 5% price cut;-0.3407482305358948
1106;1108;RBI surprises Street  Sensex pares gains after hitting mount 30k;-0.21840242669362994
1107;1109;London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls;-0.6643073811931244
1108;1110;easyJet leads Britain's FTSE lower as global bond rout resumes;-0.5005055611729019
1109;1111;AB InBev to Sell SABMiller Stake in China's Snow Beer;-0.045500505561172896
1110;1112;Merkel's Government Said to Support Deutsche Boerse-LSE Merger;0.3619817997977755
1111;1113;Tesco share price closes higher as two more directors leave grocer;0.3579373104145601
1112;1114;Tesco sells half of stake in ecommerce site Lazada to Alibaba for Ã‚Â£90m;-0.038422649140546
1113;1115;UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change;-0.23154701718907983
1114;1116;Berkshire Bought Apple Stake at $99.49 a Share, Filing Shows;0.057633973710819006
1115;1117;Sainsbury CFO Rogers to Replace Home Retail CEO Walden;0.0
1116;1118;UPDATE 1-Lloyds to cut 945 jobs as part of 3-year restructuring plan;-0.268958543983822
1117;1119;Copper Prices up on Glencore Cuts to Zinc Supply;0.5470171890798786
1118;1120;WPP's Sir Martin Sorrell is highest-paid FTSE 100 chief executive;0.11021233569261879
1119;1121;Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?;-0.7836198179979778
1120;1122;UK government cuts stake in Lloyds to below 11 pct;-0.6026289180990899
1121;1123;Passengers rise at EasyJet and Aer Lingus;0.33265925176946404
1122;1124;Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...;-0.6066734074823054
1123;1125;US STOCKS-Wall St rises on Berkshire deal, China stimulus hopes;0.41658240647118294
1124;1126;Prudential Financial quarterly profit rises 64 pct;0.96056622851365
1125;1127;US Seeks Huawei Records on Dealings With Sanctioned Nations;-0.3923154701718907
1126;1128;Centrica urges policy overhaul as it warns of 'looming gap' in UK energy supplies;-0.17391304347826084
1127;1129;UPDATE 1-AstraZeneca potassium drug delayed by manufacturing snag;-0.2871587462082912
1128;1130;Activist Fund TCI Backs German Takeover of London Stock Exchange;0.3528816986855409
1129;1131;Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...;-0.40647118301314455
1130;1132;Four ex-Barclays bankers sentenced for roles in Libor rate-rigging scandal;-0.544994944388271
1131;1133;AB InBev to sell more SAB assets as seeks EU deal approval;0.19514661274014153
1132;1134;Berkshire applies to boost Wells Fargo stake above 10 percent;0.2275025278058645
1133;1135;Tesco leads leap in FTSE 100  Marks & Spencer drops;-0.35085945399393326
1134;1136;Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?);0.4175935288169868
1135;1137;UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA;0.14964610717896867
1136;1138;BG Group appoints new CEO one month early;0.06976744186046512
1137;1139;FDA panel backs Glaxo asthma drug for adults, not adolescents;0.3083923154701719
1138;1140;Barclays set to name former JPMorgan banker Staley as new CEO;0.0
1139;1141;Kingfisher share price slides on cost to implement new strategy;-0.7947421638018198
1140;1142;CompaniesTravis Perkins lifts dividend, earnings rise 15%;0.49949443882709804
1141;1143;Standard Chartered Shifts Emerging-Markets Strategy After Losses;-0.46612740141557124
